item_id,condition,context,question,answer,your_label,your_type,your_difficulty,your_notes
train_0620,has_context,"জানুয়ারি, ১৯৯২ সালে অ্যাডিলেডে অস্ট্রেলিয়া ও ভারতের মধ্যকার খেলা পরিচালনার মাধ্যমে আম্পায়ার হিসেবে অভিষেক ঘটে তাঁর। আইসিসি নীতিমালা অনুযায়ী ২০০২ সাল থেকে হেয়ারকে অস্ট্রেলিয়ার বাইরে টেস্ট খেলা পরিচালনা করতে হয়েছে ও অস্ট্রেলিয়ার কোন টেস্টে খেলা পরিচালনা করেননি। ২৬ থেকে ২৯ ডিসেম্বর, ২০০১ তারিখে মেলবোর্নে অস্ট্রেলিয়ার প্রতিপক্ষ দক্ষিণ আফ্রিকার মধ্যকার খেলাটি সর্বশেষবারের মতো নিজ দেশে টেস্ট পরিচালনা করেছিলেন। ওয়েস্ট ইন্ডিয়ান আম্পায়ার এডি নিকোলসকে সাথে নিয়ে খেলাটি পরিচালনা করেছিলেন।",ড্যারেল ব্রুস হেয়ার কোন সাল থেকে প্রথম আম্পায়ারিং করা শুরু করেন ?,জানুয়ারি ১৯৯২ সালে।,correct,none,easy,
train_0621,no_context,,ALU কোন কোন লজিক্যাল অপারেশন সম্পন্ন করতে পারে?,"AND, OR, NOT, NAND, NOR এবং XOR",correct,none,easy,
train_0622,has_context,"সূর্য সেন ১৮৯৪ সালের ২২ মার্চ চট্টগ্রামের রাউজান থানার নোয়াপাড়ায় অর্থনৈতিক ভাবে অস্বচ্ছল পরিবারে জন্মগ্রহণ করেন। তাঁর পিতার নাম রাজমনি সেন এবং মাতার নাম শশী বালা সেন। রাজমনি সেনের দুই ছেলে আর চার মেয়ে। সূর্য সেন তাঁদের পরিবারের চতুর্থ সন্তান। দুই ছেলের নাম সূর্য ও কমল। চার মেয়ের নাম বরদাসুন্দরী, সাবিত্রী, ভানুমতী ও প্রমিলা। শৈশবে পিতা মাতাকে হারানো সূর্য সেন কাকা গৌরমনি সেনের কাছে মানুষ হয়েছেন।[2] সূর্য সেন ছেলেবেলা থেকেই খুব মনোযোগী ভাল ছাত্র ছিলেন এবং ধর্মভাবাপন্ন গম্ভীর প্রকৃতির ছিলেন।[3]",অনুচ্ছেদের ভিত্তিতে “চার মেয়ের বরদাসুন্দরী সাবিত্রী ভানুমতী” বিষয়ে কোন বক্তব্যটি সঠিক?,"চার মেয়ের নাম বরদাসুন্দরী, সাবিত্রী, ভানুমতী ও প্রমিলা নয়।",wrong,contradiction,hard,
train_0623,no_context,,আরও দেখুন Politics Dictionaries & Encyclopedias Science My Ads ৩৮। “কৃষ্টি” শব্দের সঠিক সন্ধি বিচ্ছেদ –,কৃঃ + তি,wrong,fabricated,hard,
train_0624,has_context,"ডা: নিশিকান্ত বসু ও হেমলতা বসুর তৃতীয় সন্তান জ্যোতি বসুর জন্ম ১৯১৪ খ্রিস্টাব্দের ৮ জুলাই কলকাতার ৪৩/১ হ্যারিসন রোডস্থ (বর্তমান মহাত্মা গান্ধী রোড) বাসভবনে।[4] তাঁর প্রকৃত নাম ছিল জ্যোতিরিন্দ্র বসু; ডাকনাম ছিল গনা। পিতা নিশিকান্ত ছিলেন এক প্রথিতযশা ডাক্তার এবং মা হেমলতা ছিলেন এক গৃহবধূ।[5] ১৯১৭ খ্রিস্টাব্দে তাঁর পিতামাতা ওল্ড হিন্দুস্তান বিল্ডিং-এর (বর্তমান ফুটনানি চেম্বার) একটি ভাড়াবাড়িতে উঠে আসেন। ১৯২০ খ্রিস্টাব্দে কলকাতারই ৫৫এ হিন্দুস্তান রোডস্থ নিজস্ব বাসভবনে উঠে আসেন তাঁরা। উল্লেখ্য, বসু পরিবারের আদিনিবাস ছিল ব্রিটিশ বাংলা প্রদেশের ঢাকা জেলার (অধুনা বাংলাদেশ রাষ্ট্রের নারায়ণগঞ্জ জেলার সোনারগাঁ উপজেলার বারদী গ্রামে।)[ক]",পাঠ্যাংশে “পিতা নিশিকান্ত এক প্রথিতযশা ডাক্তার” কীভাবে বর্ণিত হয়েছে?,পিতা নিশিকান্ত ছিলেন না এক প্রথিতযশা ডাক্তার এবং মা হেমলতা ছিলেন এক গৃহবধূ।,wrong,contradiction,hard,
train_0625,has_context,প্রত্যেকটি মৌচাকে মৌমাছিরা বসতিবদ্ধ হয়ে একটি বড় পরিবার বা সমাজ গড়ে বাস করে ৷ আকার ও কাজের ভিত্তিতে মৌমাছিরা তিন সম্প্রদায়ে বিভক্ত:,আকার ও কাজের ভিত্তিতে মৌমাছি কয় প্রকার ?,আকার ও কাজের ভিত্তিতে মৌমাছি চার প্রকার।,wrong,entity,easy,
train_0626,has_context,"ফেরদৌস আহমেদ (জুন ৭, ১৯৭২) বিংশ শতাব্দীর শেষ দশকে আবির্ভূত একজন জনপ্রিয় বাংলাদেশী চলচ্চিত্র অভিনেতা। তাঁর অভিনীত প্রথম চলচ্চিত্র প্রয়াত নায়ক সালমান শাহ এর অসমাপ্ত কাজ বুকের ভিতর আগুন, এটির পরিচালক ছিলেন ছটকু আহমেদ। [2] পাশাপাশি তিনি কলকাতার চলচ্চিত্রে অভিনয় করছেন নিয়মিত। মিট্টি নামে একটি বলিউড এর চলচ্চিত্রে তিনি অভিনয় করেছেন।[2] ১৯৯৮ সালে তিনি খ্যাতিমান চলচ্চিত্রকার বাসু চ্যাটার্জি পরিচালিত হঠাৎ বৃষ্টি ছবিতে অভিনয় করে ব্যাপক জনপ্রিয়তা অর্জন করেন। চলচ্চিত্রে অভিনয়ের পাশপাশি তিনি মডেলিং, টিভি উপস্থাপনা ও টেলিভিশন নাটকে অভিনয় করেছেন।[3] বাংলাদেশের চলচ্চিত্র শিল্পে তাঁর অনবদ্য অভিনয়ের স্বীকৃতিস্বরূপ বাংলাদেশ সরকার তাঁকে চারবার জাতীয় চলচ্চিত্র পুরস্কারের শ্রেষ্ঠ চলচ্চিত্র অভিনেতার পুরস্কারে ভূষিত করেছে। এগুলো হচ্ছে হঠাৎ বৃষ্টি (১৯৯৮), গঙ্গাযাত্রা (২০০৯), কুসুম কুসুম প্রেম (২০১১), ও এক কাপ চা (২০১৪)।[2] ফেরদৌস অভিনীত সফল চলচ্চিত্রের মধ্যে হঠাৎ বৃষ্টি (১৯৯৮), চুপি চুপি (২০০১), এই মন চায় যে (২০০১), সবার উপরে প্রেম (২০০২), প্রেমের জ্বালা (২০০২), বউ-শাশুড়ির যুদ্ধ (২০০৩), প্রাণের মানুষ (২০০৩), চন্দ্রকথা (২০০৩), ফুলের মত বউ (২০০৪), দুই নয়নের আলো (২০০৫), খায়রুন সুন্দরী (২০০৪), গোলাপী এখন বিলাতে (২০১০), গেরিলা (২০১১) অন্যতম।[4] এছাড়াও ফেরদৌস আহমেদ চ্যানেল আই সেরা নাচিয়ে, নৃত্য অনুষ্ঠানের প্রধান বিচারকের দায়িত্ব পালন করেন।",জনপ্রিয় বাংলাদেশী চলচ্চিত্র অভিনেতা ফেরদৌস আহমেদের অভিনীত প্রথম চলচ্চিত্রের নাম কী ?,অর্জন ভিতর আগুন,wrong,entity,hard,
train_0627,has_context,'পাপাসক্ত' শব্দটির ব্যাসবাক্য হলো: পাপে আসক্ত।,"ব্যাসবাক্য অনুযায়ী, 'পাপাসক্ত' শব্দটি কোন সমাসের উদাহরণ?",সপ্তমী তৎপুরুষ,correct,none,hard,
train_0628,has_context,"লেমন ট্রি হোটেলস্ হলো বহু সংখ্যাক হোটেল চেইন মালিকানাধীন ভারত ভিত্তিক একটি কোম্পানী। এর যাত্রা আরম্ভ হয় ২০০২ সালে, এবং বর্তমানে কোম্পানীটি ২৭ টির মতো হোটেল এর মালিক এবং তারা যে হোটেল ব্যবসা পরিচালনা করছে যেখানে অন্তত ৩০০০ টি কামড়া রয়েছে যা ভারতের ১৬ টি বিভিন্ন নগড়ীতে ছড়িয়ে আছে। লেমন ট্রি হোটেলস্ ২০০২ সালে পাটু কেসয়ানী কর্তৃক প্রতিষ্ঠিত হয়েছিল। প্রথম লেমন ট্রি হোটেল এর উদ্ভোদন করা হয়েছিল ২০০৪ সালের জুন মাসে গুরাগাতেঁ।এটা ছিল উদিয়োগ বিহার এ যার রুম সংখ্যা ছিল ৪৯ টি। প্রতিষ্ঠানটি ৩ ব্যান্ডের আদলে তাদের ব্যবসা পরিচালনা করে থাকে: লেমন ট্রি প্রিমিয়ার (উচ্চবিত্ত), লেমন ট্রি হোটেলস (মধ্যবিত",লেমন ট্রি হোটেলস্ কত সালে প্রতিষ্ঠিত হয়?,২০০৪,wrong,numeric,hard,
train_0629,no_context,,তথ্য অধিকার আইন কোন সালে চালু হয়?,২০০৬,wrong,fabricated,hard,
train_0630,has_context,'পদদলিত' শব্দটির ব্যাসবাক্য হলো: পদ দ্বারা দলিত।,"ব্যাসবাক্য অনুযায়ী, 'পদদলিত' শব্দটি কোন সমাসের উদাহরণ?",দ্বিতীয়া তৎপুরুষ,wrong,contradiction,hard,
train_0631,no_context,,একটি 3 meter ব্যাসার্ধের বৃত্তের পরিধিকে সরলরেখা বানানো হল। প্রত্যয় সেই রেখা বরাবর দৌড়ানো শুরু করলো π meter প্রতি সেকেন্ড সমবেগে। রেখাটির 1 প্রান্ত থেকে অন্য প্রান্তে যেতে তার প্রয়োজনীয় সময় কত?,10,wrong,fabricated,easy,
train_0632,has_context,"সূর্য সেন ১৮৯৪ সালের ২২ মার্চ চট্টগ্রামের রাউজান থানার নোয়াপাড়ায় অর্থনৈতিক ভাবে অস্বচ্ছল পরিবারে জন্মগ্রহণ করেন। তাঁর পিতার নাম রাজমনি সেন এবং মাতার নাম শশী বালা সেন। রাজমনি সেনের দুই ছেলে আর চার মেয়ে। সূর্য সেন তাঁদের পরিবারের চতুর্থ সন্তান। দুই ছেলের নাম সূর্য ও কমল। চার মেয়ের নাম বরদাসুন্দরী, সাবিত্রী, ভানুমতী ও প্রমিলা। শৈশবে পিতা মাতাকে হারানো সূর্য সেন কাকা গৌরমনি সেনের কাছে মানুষ হয়েছেন।[2] সূর্য সেন ছেলেবেলা থেকেই খুব মনোযোগী ভাল ছাত্র ছিলেন এবং ধর্মভাবাপন্ন গম্ভীর প্রকৃতির ছিলেন।[3]",অনুচ্ছেদের ভিত্তিতে “চার মেয়ের বরদাসুন্দরী সাবিত্রী ভানুমতী” বিষয়ে কোন বক্তব্যটি সঠিক?,"চার মেয়ের নাম বরদাসুন্দরী, সাবিত্রী, ভানুমতী ও প্রমিলা।",correct,none,hard,
train_0633,has_context,উহুদের যুদ্ধ (Arabic: غزوة أحد‎ Ġazwat ‘Uḥud) ৩ হিজরির ৭ শাওয়াল (২৩ মার্চ ৬২৫ খ্রিষ্টাব্দ) উহুদ পর্বতের সংলগ্ন স্থানে সংঘটিত হয়।[2] মদিনার মুসলিম ও মক্কার কুরাইশদের মধ্যে এই যুদ্ধ সংঘটিত হয়েছে। এই দুই পক্ষের নেতৃত্বে ছিলেন যথাক্রমে মুহাম্মাদ (সা) ও আবু সুফিয়ান। ইসলামের ইতিহাসে সংঘটিত প্রধান যুদ্ধসমূহের মধ্যে এটি দ্বিতীয়। এর পূর্বে ৬২৪ সালে এই দুইপক্ষের মধ্যে বদরের যুদ্ধ সংঘটিত হয়েছিল।,বদরের যুদ্ধ কবে শুরু হয়েছিল ?,৬২৫ সালে,wrong,numeric,hard,
train_0634,no_context,,'অনাসক্ত' শব্দের শুদ্ধ বিপরীত শব্দ কোনটি?,আসক্ত,correct,none,easy,
train_0635,no_context,,${2016}^{2016}$ সংখ্যাটিকে 2017 দিয়ে ভাগ করলে কত অবশিষ্ট থাকবে?,6,wrong,fabricated,easy,
train_0636,no_context,,নিচের কোনটি মুক্তিযুদ্ধভিত্তিক স্বল্পদৈর্ঘ্য চলচ্চিত্র?,হুলিয়া,correct,none,easy,
train_0637,has_context,বাংলাদেশে শহীদ বুদ্ধিজীবী দিবস পালিত হয় ১৪ ডিসেম্বর। বিজয় দিবস পালিত হয় ১৬ ডিসেম্বর।,বাংলাদেশের বিজয় দিবস কবে?,১৬ ডিসেম্বর।,correct,none,hard,
train_0638,no_context,,'কবর' নাটকের রচয়িতা কে?,মুনীর চৌধুরী,correct,none,easy,
train_0639,no_context,,বেগম সুফিয়া কামালের প্রথম গল্পগ্রন্থের নাম কী?,কেয়ার কাঁটা,correct,none,easy,
train_0640,has_context,"এর আগে মে মাসেই ইংরেজ প্রশাসন মাষ্টারদা এবং নির্মল সেনকে জীবিত অথবা মৃত অবস্থায় ধরিয়ে দিতে পারলে ১০,০০০ টাকা পুরস্কারের ঘোষণা দেন।",মাষ্টারদা ও নির্মল সেনকে ধরিয়ে দেওয়ার জন্য ইংরেজ প্রশাসন কত টাকা পুরস্কার ঘোষণা করে?,"৫,০০০ টাকা।",wrong,numeric,hard,
train_0641,no_context,,আমার ভাইয়ের রক্তে রাঙানো ২১শে ফেব্রুয়ারি'র রচয়িতা কে?,শামসুর রাহমান,wrong,fabricated,easy,
train_0642,has_context,"বেনাপোল ক্যাপ্টেন আবদুল হালিম, ক্যাপ্টেন তৌফিক-ই-ইলাহী চৌধুরী",৮ নম্বর সেক্টরের বেনাপোল উপ-সেক্টরের (সাব-সেক্টর হিসেবে তালিকাভুক্ত) কমান্ডার কারা ছিলেন?,ক্যাপ্টেন মোস্তাফিজুর রহমান,wrong,entity,easy,
train_0643,no_context,,'বীরবল' কার ছদ্মনাম?,প্রমথ চৌধুরী,correct,none,easy,
train_0644,has_context,"দাবিসমূহ: বিশ্বব্যাপী তাপমাত্রা বৃদ্ধি ১.৫ ডিগ্রি সেলসিয়াসের নিচে রাখা, প্যারিস চুক্তি মেনে চলা এবং জলবায়ু পরিবর্তন মোকাবিলায় বিজ্ঞানীদের পরামর্শ অনুযায়ী পদক্ষেপ নেওয়ার দাবি জানানো হয়।",ফ্রাইডে ফর ফিউচার আন্দোলনের দাবি অনুযায়ী বিশ্বব্যাপী তাপমাত্রা বৃদ্ধি কত ডিগ্রি সেলসিয়াসের নিচে রাখতে হবে?,২ ডিগ্রি সেলসিয়াসের নিচে।,wrong,numeric,hard,
train_0645,no_context,,"""দৈনন্দিন"" এর শাব্দিক অর্থ কী?",দিনের দিনের (প্রতিদিনের),correct,none,easy,
train_0646,has_context,পূর্ব পাকিস্তান (পরে বাংলাদেশ) জনসংখ্যা সংখ্যাগরিষ্ঠ ছিল এবং পাকিস্তানের মোট রপ্তানি আয়ের সংখ্যাগরিষ্ঠ রপ্তানি (যেমন পাট) হতো পূর্ব পাকিস্তান থেকে।,পূর্ব পাকিস্তান থেকে পাকিস্তানের রপ্তানি আয়ের সংখ্যাগরিষ্ঠ অংশ প্রধানত কোন পণ্য থেকে আসত?,পাট,correct,none,easy,
train_0647,has_context,"অনির্বাণ ভট্টাচার্য (জন্ম: ৭ অক্টোবর ১৯৮৬) একজন ভারতীয় বাঙালি মঞ্চ ও চলচ্চিত্র অভিনেতা। তিনি অনেক জনপ্রিয় মঞ্চ নাটকে প্রধান ভূমিকায় অভিনয় করেছেন। মনোজ মিত্র রচিত, দেবেশ চট্টোপাধ্যায় পরিচালিত দেবি সর্বমস্তা ছিল তাঁর প্রথম সফল মঞ্চ নাটক। তাঁর অন্যান্য উল্লেখযোগ্য মঞ্চ নাটকগুলি হল অ্যান্টনি সৌদামিনী, নাগমণ্ডলা ( গিরিশ কর্ণাদ এর প্রখ্যাত নাটক), যারা আগুন লাগায়, বিসর্জন, এফএম মহানগর, কারু বাসনা, অদ্য শেষ রজনী, অথৈ ইত্যাদি। ২০১৭ সালে,অদ্য শেষ রজনী তে সেরা অভিনেতা হিসাবে মাহিন্দ্রা এক্সিলেন্স ইন থিয়েটার অ্যাওয়ার্ডস (মেটা) পেয়েছিলেন। ২০১৫ সালে, তিনি জি বাংলার টেলিফিল্ম কাদের কুলের বউ দিয়ে চল","অনুচ্ছেদ অনুযায়ী, “২০১৭ অদ্য শেষ রজনী তে” প্রসঙ্গে কী তথ্য দেওয়া হয়েছে?","২০১৮ সালে,অদ্য শেষ রজনী তে সেরা অভিনেতা হিসাবে মাহিন্দ্রা এক্সিলেন্স ইন থিয়েটার অ্যাওয়ার্ডস (মেটা) পেয়েছিলেন।",wrong,numeric,hard,
train_0648,has_context,"প্যালিওজোয়িক (অথবা প্যালেওজোয়িক) মহাযুগ (/ˌpeɪliəˈzoʊɪk, ˌpæ-/;[1][2] গ্রীক শব্দ palaios- প্যালিওস (παλαιός), “প্রাচীন” এবং zoe- জোয় (ζωή), “জীবন” থেকে এসেছে, অর্থ “প্রাচীন জীবন” [3]) এবং এটি ফ্যানারোজোয়িক অধিযুগের তিনটি ভূতাত্ত্বিক মহাযুগের মধ্যে সর্বাপেক্ষা প্রারম্ভিক মহাযুগ। এটি ফ্যানারোজোয়িক অধিযুগের সর্বাপেক্ষা দীর্ঘ মহাযুগ যার ব্যাপ্তি ছিল ৫৪১ মিলিয়ন বছর পূর্ব হতে ২৫১.৯০২ মিলিয়ন বছর পূর্ব পর্যন্ত এবং এটি ছয়টি ভূতাত্ত্বিক যুগে বিভক্ত (প্রাচীনতম হতে নবীনতম): ক্যাম্ব্রিয়ান, অর্ডোভিশিয়ান, সিলুরিয়ান, ডেভোনিয়ান, কার্বনিফেরাস এবং পার্মিয়ান। প্যালিওজোয়িক মহাযুগ প্রোটেরোজোয়িক অধিযুগের নিওপ্রোটেরোজোয়িক মহাযুগের পরে আসে যেটা আবার মেসোজোয়িক মহাযুগের পরে আসে।",অর্ডোভিশিয়ান যুগটি কোন মহাযুগের দ্বিতীয় যুগ ?,প্যালিওজোয়িক,correct,none,hard,
train_0649,no_context,,"""পকেট খালি"" এর ভাবার্থ কী?",পকেটে টাকাপয়সা নেই এমন,correct,none,easy,
train_0650,no_context,,"স্থানীয় সরকার (ইউনিয়ন পরিষদ) আইন, ২০০৯-এর ধারা ৬৬-এর বিষয় কী?",কর সংক্রান্ত দায়,wrong,fabricated,easy,"looked up: Local Government (Union Parishad) Act, 2009"
train_0651,has_context,প্রবেশ' শব্দটিতে 'প্র' উপসর্গ ব্যবহৃত হয়েছে।,প্রদত্ত তথ্য অনুযায়ী “প্রবেশ শব্দটিতে প্র উপসর্গ ব্যবহৃত” সম্পর্কে কী জানা যায়?,প্রবেশ' শব্দটিতে 'প্র' উপসর্গ ব্যবহৃত হয়নি।,wrong,contradiction,hard,
train_0652,no_context,,"""ডাকাবুকা"" এর ভাবার্থ কী?","দুরন্ত, নির্ভীক",correct,none,easy,
train_0653,has_context,"আবু বিশর আমর ইবনে উসমান ইবনে কানবার আল বিসরি (আনুমানিক ৭৬০-৭৯৬) (Arabic: أبو بشر عمرو بن عثمان بن قنبر البصري‎), সাধারণভাবে সিবাওয়েহ নামে পরিচিত (سيبويه) (তার মূল ফারসি নাম ছিল سیبویه Sēbōē), ছিলেন আরবি ভাষার একজন প্রভাবশালী ভাষাবিদ ও ব্যাকরণবিদ। তার লেখা আল কিতাব আরবি ভাষার প্রথম লিখিত ব্যাকরণ।[3] আরবি ব্যাকরণ ও ভাষাতত্ত্বে তার উল্লেখযোগ্য প্রভাব থাকলেও তিনি ছিলেন একজন পারসিয়ান এবং তার মাতৃভাষা আরবি ছিল না। তিনি পরবর্তী জীবনে আরবি শেখেন। তাকে আরবি ভাষার সর্বকালের শ্রেষ্ঠ ভাষাবিদ ও সকল ভাষার শ্রেষ্ঠ পন্ডিতদের অন্যতম ধরা হয়।[4]",পাঠ্যাংশ অনুসারে “তাকে আরবি ভাষার সর্বকালের শ্রেষ্ঠ” সম্পর্কিত উত্তর দিন।,তাকে আরবি ভাষার সর্বকালের শ্রেষ্ঠ ভাষাবিদ ও সকল ভাষার শ্রেষ্ঠ পন্ডিতদের অন্যতম ধরা হয় না।,wrong,contradiction,hard,
train_0654,no_context,,বসু পরিবারের আদি বাসস্থান কোথায় ছিল?,কিশোরগঞ্জ জেলার ইটনা থানার জয়সিদ্ধি গ্রামে,wrong,fabricated,easy,
train_0655,has_context,"চারু মজুমদার (১৫ মে ১৯১৯ – ২৮ জুলাই ১৯৭২) ভারতের প্রখ্যাত কম্যুনিস্ট বিপ্লবী ও নকশালবাড়ি কৃষক আন্দোলনের নেতা ছিলেন। তিনি ভারতের কমিউনিস্ট পার্টি (মার্কসবাদী-লেনিনবাদী) দলের অন্যতম প্রতিষ্ঠাতা ও দলটির প্রথম সাধারণ সম্পাদক পদে নিযুক্ত ছিলেন। ১৯১৮ সালে পশ্চিমবঙ্গের শিলিগুড়ি শহরে একটি প্রগতিশীল জমিদার পরিবারে তাঁর জন্ম। ভারতের স্বাধীনতা আন্দোলন চলাকালীন সময়ে তিনি সাম্যবাদী রাজনীতির সঙ্গে যুক্ত হন এবং পরবর্তীকালে নকশালবাদের সূচনা করেন। এই সময়পর্বে তিনি ১৯৬৭ সালের নকশালবাড়ি অভ্যুত্থান সংক্রান্ত ঐতিহাসিক বিবরণ রচনা করেন। তাঁর রচনাসমূহ, বিশেষত ঐতিহাসিক আটটি দলিল, ভারতের একাধিক সাম্যবাদ মতাদর্শ-অন","অনুচ্ছেদ অনুযায়ী, “চারু মজুমদার ১৫ মে ১৯১৯” প্রসঙ্গে কী তথ্য দেওয়া হয়েছে?",চারু মজুমদার (১৬ মে ১৯১৯ – ২৮ জুলাই ১৯৭২) ভারতের প্রখ্যাত কম্যুনিস্ট বিপ্লবী ও নকশালবাড়ি কৃষক আন্দোলনের নেতা ছিলেন।,wrong,numeric,hard,
train_0656,has_context,আইবিএমের ‘সাইমন পার্সোনাল কমিউনিকেটর’ ১৯৯৪ সালে বাজারে আসে এবং প্রথম স্মার্টফোন হিসেবে ব্যাপকভাবে স্বীকৃত। এইচটিসি ড্রিম ২০০৮ সালে প্রথম বাণিজ্যিক অ্যান্ড্রয়েড ফোন হিসেবে বাজারে আসে।,প্রথম বাণিজ্যিক অ্যান্ড্রয়েড স্মার্টফোন কোনটি?,আইবিএম সাইমন।,wrong,contradiction,easy,
train_0657,has_context,"২. দুর্যোগ ব্যবস্থাপনা কেন্দ্র (অবস্থান- গুজরাট, ভারত)",সার্কের দুর্যোগ ব্যবস্থাপনা কেন্দ্র কোথায় অবস্থিত?,"নয়াদিল্লি, ভারত।",wrong,entity,easy,
train_0658,has_context,'গাছপাকা' শব্দটির ব্যাসবাক্য হলো: গাছে পাকা।,"ব্যাসবাক্য অনুযায়ী, 'গাছপাকা' শব্দটি কোন সমাসের উদাহরণ?",সপ্তমী তৎপুরুষ,correct,none,hard,
train_0659,no_context,,পুরস্কার বিতরণী অনুষ্ঠানের জন্য ১০টি সারি ১৫টি চেয়ার স্থাপন করা হয়েছে। প্রথম সারিটি পুরস্কারপ্রাপ্তদের জন্য সংরক্ষিত এবং দ্বিতীয় এবং তৃতীয় সারিটি প্রশাসক এবং শিক্ষকদের জন্য। শেষ দুটি সারি তারপর অভিভাবকদের জন্য সংরক্ষিত এবং বাকি সারি ছাত্রদের জন্য। ছাত্রদের জন্য সংরক্ষিত আসনের মাত্র ৪/৫টি যদি দখল করা হয় তবে ছাত্রদের কাছ থেকে কতটি শূন্য আসন অভিভাবকদের দেওয়া যাবে?,১৫,correct,none,easy,
train_0660,has_context,গ্যালারী ১১: প্রতিকৃতি (১) — নানা কাজে ঢাকার খাজা পরিবারের লোকেরা সমসাময়িক কালের যেসব খ্যাতনামা ব্যক্তির সংস্পর্শে এসেছিলেন তাঁদেরকে দর্শকদের সামনে তুলে ধরাই এই গ্যালারীর পরিকল্পনার উদ্দেশ্য। গ্যালারী ১২: নওয়াব সলিমুল্লাহ স্মরণে — নওয়াব স্যার খাজা সলিমুল্লাহ বাহাদুরের প্রতি বিশেষ সম্মান দেখানোর উদ্দেশ্যে কক্ষটিকে সাজানো হয়েছে।,আহসান মঞ্জিলের গ্যালারি ১২ কার স্মরণে উৎসর্গ করা হয়েছে?,নওয়াব স্যার খাজা সলিমুল্লাহ বাহাদুরের স্মরণে,unsure,none,hard,typo-pair
train_0661,has_context,"ক্যাম্ব্রিয়ান হল প্যালিওজোয়িক মহাযুগের প্রথম যুগ।[1] এর স্থায়ীত্ব ছিল থেকে কোটি বছর আগে পর্যন্ত এবং এর পরবর্তী যুগের নাম অর্ডোভিশিয়ান।[2] এর সূচনাকাল, সমাপ্তিকাল এবং উপবিভাগ সম্পর্কে স্পষ্ট কোনো নির্দেশিকা এখনও তৈরি করা যায়নি। অ্যাডাম সেজউইক প্রথম ""ক্যাম্ব্রিয়ান সিরিজ"" নাম দিয়ে যুগটিকে চিহ্নিত করেন।[1] এই নামকরণের কারণ হল ওয়েল্‌স অঞ্চল থেকে ব্রিটেনে অবস্থিত এই যুগের পাথর প্রথম আবিষ্কার হয়েছিল, আর ওয়েল্‌সের লাতিন নাম ক্যাম্ব্রিয়া।[3][4] ক্যাম্ব্রিয়ান যুগের পাথরের স্তরের স্বাতন্ত্র্য হল এর মধ্যস্থিত লাগাশ্‌টেটা পলিসঞ্চয়ের মাত্রাধিক্য। এই ধরণের পলিঘটিত পাথরে সুসংরক্ষিত জীবাশ্ম থাকে, যাতে জীবদেহের কঠিন খোলক প্রভৃতি অংশের সাথে সাথে অপেক্ষাকৃত নরম দেহাংশেরও সংরক্ষিত নমুনা পাওয়া যায়। এর ফলে ক্যাম্ব্রিয়ান যুগের জীবন সম্পর্কে মানুষের গবেষণার সুযোগ ও তা থেকে লব্ধ জ্ঞানের পরিমাণ পরবর্তী কোনো কোনো যুগের তুলনায় বেশি।[5]",অনুচ্ছেদের আলোকে “ধরণের পলিঘটিত পাথরে সুসংরক্ষিত জীবাশ্ম” বিষয়ে প্রাসঙ্গিক তথ্যটি কী?,"এই ধরণের পলিঘটিত পাথরে সুসংরক্ষিত জীবাশ্ম থাকে, যাতে জীবদেহের কঠিন খোলক প্রভৃতি অংশের সাথে সাথে অপেক্ষাকৃত নরম দেহাংশেরও সংরক্ষিত নমুনা পাওয়া যায় নয়।",wrong,contradiction,hard,
